Project,Id,Date of observation,Latitude,Longitude,Observer,Upload date,Edition date,Highlighted,Highlight type,Validated,Species,Photo name,Comments,Editor,Editor comments,Link,Habitat,Depth,Abundance
Crustacis Decàpodes,410453,2018-09-06,37.6611,-0.7378,Isabel  Rubio Pérez ,2018-09-06 16:59:03+00:00,2025-10-20 11:45:23.397958+00:00,No,No destacada,Yes,Xantho pilipes,4-848--20180906-img_9694.webp,"Me ha parecido verle un borde blanco como los de Xantho pero ahora en la foto no se aprecia bien, así que no estoy segura. Estaba debajo de una piedra y he pensado que estaba muerto porque no se movía pero ha salido corriendo.
 En zona rocosa de la isla del Ciervo, en el Mar Menor.",,"Se trata de X. pilipes. Como bien dices, se le observa una linea blanca en el margen, que es mas frecuente ver en X. poressa. Pero que también hemos observado en X. pilipes. 
 Se puede diferenciar por su coloración clara y sobre todo por la pilosidad de las patas que no se da en X. poressa.
 ",https://www.observadoresdelmar.es/Observations/410453,,,
Crustacis Decàpodes,410458,2018-08-28,41.9136,3.208,Enric Badosa Malagelada,2018-09-07 12:36:50+00:00,2025-10-20 11:39:50.346192+00:00,Yes,Fotografia excel·lent,Yes,Brachycarpus biunguiculatus,4-860--20180828-brachycarpus biunguiculatus.webp,"Està dins la cova del Doll, al sud de Tamariu. Només a 1'5 m de fondària ",,"P.Abelló: Aquesta espècie és molt difícil d'observar. Es coneix molt poc sobre esl seu hàbitat, així com sobre la seva biologia i comportamnet.",https://www.observadoresdelmar.es/Observations/410458,,,
Crustacis Decàpodes,410469,2018-07-18,38.6349,0.0821,Fernando Martínez ,2018-09-11 16:25:07+00:00,2025-10-20 11:45:23.724373+00:00,No,No destacada,Yes,Dardanus calidus,4-602--20180718-gran ermitaño 2.webp,Fotografía a unos 18 metros de profundidad.,,"P.Abelló: El color rosado de las patas y pinzas y los tubérculos de las pinzas son característicos de esta especie y la diferencian de su congénere Dardanus arrosor, que prefiere los fondos de fango.",https://www.observadoresdelmar.es/Observations/410469,,,
Crustacis Decàpodes,410471,2018-09-08,39.646,3.4374,LENKA JUSKANICOVA,2018-09-11 17:43:27+00:00,2025-10-20 11:45:23.924371+00:00,No,No destacada,Yes,Percnon gibbesi,4-658--20180908-img_2619a.webp,POR PRIMERA VEZ BUCEANDO EN ESTA COSTA DE CAPDEPERA TAMBIÉN ENCONTRÉ EN LOS 30 CM DE LA PROFUNDIDAD ESTA ESPECIE IGUALMENTE QUE EN TODOS LOS OTROS SITIOS DE MALLORCA.,,,https://www.observadoresdelmar.es/Observations/410471,,,
Crustacis Decàpodes,410475,2018-09-08,39.646,3.4374,LENKA JUSKANICOVA,2018-09-11 21:07:58+00:00,2025-10-20 11:39:50.656416+00:00,No,No destacada,Yes,Palaemon serratus,4-651--20180908-img_2499a.webp,En esta nueva costa de Capdepera en la Cueva de Lucerna  en la profundidad de 1m se juntavan en el fondo de una las pasillos un grupo como de 20 ejemplares.,,,https://www.observadoresdelmar.es/Observations/410475,,,2
Crustacis Decàpodes,410477,2018-09-07,39.536,2.3766,LENKA JUSKANICOVA,2018-09-11 21:24:33+00:00,2025-10-20 11:45:24.144518+00:00,No,No destacada,Yes,Sicyonia carinata,4-675--20180907-img_2071a.webp,"EN LA PROFUNDIDAD DE 7 SE ENCONTRAVA ESTE EJEMPLAR JUVENIL SOLO SE 1CM,",,,https://www.observadoresdelmar.es/Observations/410477,,,
Crustacis Decàpodes,410478,2018-09-07,39.536,2.3766,LENKA JUSKANICOVA,2018-09-11 21:30:21+00:00,2025-10-20 11:45:08.802172+00:00,No,No destacada,Yes,Liocarcinus corrugatus,4-623--20180907-img_2147a.webp,"EL RESTO, NO MUDA ENCONTRAVA EN EL FONDO DE ARENA EN 7 M.",,,https://www.observadoresdelmar.es/Observations/410478,,,
Crustacis Decàpodes,410495,2004-12-13,41.333,2.217,Pere Abelló i Sala,2018-09-12 18:44:13+00:00,2025-10-20 11:45:24.212719+00:00,No,No destacada,Yes,Charybdis feriata,4-994--20041213-fig1.webp,"First record in the Mediterranean Sea: 13/12/2004
 Published in Aquatic Invasions (2006)
 http://www.aquaticinvasions.net/2006/AI_2006_1_1_Abello_Hispano.pdf
 Conservat a les Col·leccions Biològiques de Rerefència del ICM-CSIC: https://www.gbif.org/occurrence/1313792352
 Cedit pel Sr. Ginés Costa a ""L'Aquarium""",,,https://www.observadoresdelmar.es/Observations/410495,,,
Crustacis Decàpodes,410497,2017-11-06,41.0666,1.2,Anabel Colmenero Ginés,2018-09-13 00:03:44+00:00,2025-10-20 11:45:24.282250+00:00,No,No destacada,Yes,Charybdis feriata,4-994--20171106-charybdis feriata.webp,El ejemplar se capturó con un trasmallo a 22 m de profundidad y actualmente se encuentra en las Colecciones Biológicas de Referencia del Instituo de Ciencias del Mar (ICM-CSIC) bajo el número de catálogo ICMD002149. Se ha publicado una nota sobre esta observación que está en pensa en la revista Cahiers de Biologie Marine.,,,https://www.observadoresdelmar.es/Observations/410497,,,
Crustacis Decàpodes,410513,2018-09-15,39.598,2.3389,LENKA JUSKANICOVA,2018-09-15 22:06:28+00:00,2025-10-20 11:45:24.737221+00:00,No,No destacada,Yes,Maja squinado,4-636--20180915-img_3396a.webp,"en la profundidad de 10 era un enorme ejemplar como de 20 cm que no he visto nunca tan grande,no pude medirlo porque se metio en una grieta, SE ME OLVIDÓ PONER LA FOTO",,"P.Abelló: la información que das, aunque no haya foto, permite validar esta importante observación. La cabra, como se suele denominar en el Mediterráneo, ha estado prácticamente desaparecida de gran parte del Mediterráneo durante un par de décadas por lo menos. Es bueno detectar nuevas observaciones.",https://www.observadoresdelmar.es/Observations/410513,,,
Crustacis Decàpodes,410514,2018-09-15,41.198,1.6726,Pablo  Ruiz ,2018-09-16 01:01:00+00:00,2025-10-20 11:44:48.860335+00:00,No,No destacada,Yes,Pachygrapsus marmoratus,4-641--20180915-p9120002.webp,Muda,,,https://www.observadoresdelmar.es/Observations/410514,,,2
Crustacis Decàpodes,410516,2018-09-15,36.7324,-3.7134,Samuel Garrido ,2018-09-16 22:24:53+00:00,2025-10-20 11:44:07.783839+00:00,No,No destacada,Yes,Eriphia verrucosa,4-605--20180915-eriphia verrucosa.webp,https://www.youtube.com/watch?v=0UDDfepom9E,,,https://www.observadoresdelmar.es/Observations/410516,,,1
Crustacis Decàpodes,410520,2018-09-17,37.7273,-0.7455,Isabel  Rubio Pérez ,2018-09-17 18:44:52+00:00,2025-10-20 11:37:10.111048+00:00,No,No destacada,Yes,Clibanarius erythropus,4-598--20180917-ermitaño.webp,"No los había visto antes en el Mar Menor, quizá es porque estaba a unos dos km de la entrada de agua del Mediterráneo a través del Canal del Estacio.",Pere Abelló i Sala,,https://www.observadoresdelmar.es/Observations/410520,,,2
Crustacis Decàpodes,410530,2018-07-28,42.2125,3.0969,Joan CARTES RODRIGUEZ,2018-09-18 11:14:28+00:00,2025-10-20 11:44:08.147234+00:00,Yes,Fotografia excel·lent,Yes,Callinectes sapidus,4-862--20180728-p1070411_jcartes_3.webp,Canals Matà (Aiguamolls de l´Empordà),,"P.Abelló: Moltes gràcies, Joan, per la teva observació de dos individus de cranc blau. Que jo sàpiga, és la primera vegada que es reporta aquesta espècie als Aiguamolls de l'Empordà. Aquesta observació incrementa la distribució de l'espècie cap al nord i ens indica que encara es troba en fase d'expansió a la Mediterrània occidental. Esperem poder seguir comptant amb la teva col·laboració.",https://www.observadoresdelmar.es/Observations/410530,,,1
Crustacis Decàpodes,410533,2018-09-17,42.1144,3.1684, ,2018-09-19 11:17:36+00:00,2025-10-20 11:37:39.089077+00:00,No,No destacada,Yes,Palinurus elephas,4-653--20180917-img_2156.webp,"Llagosta a 1m de profunditat, arran de terra. Temp. 21ºC",Jose Antonio Cuesta Mariscal,,https://www.observadoresdelmar.es/Observations/410533,,,
Crustacis Decàpodes,410542,2018-09-15,36.7321,-3.7137,Samuel Garrido ,2018-09-19 18:52:37+00:00,2025-10-20 11:49:29.163644+00:00,No,No destacada,Yes,Percnon gibbesi,4-658--20180915-percnon gibbesi.webp,"Solo observé un individuo pero bastante grande

https://www.youtube.com/watch?v=0UDDfepom9E",Pere Abelló i Sala,,https://www.observadoresdelmar.es/Observations/410542,,,
Crustacis Decàpodes,410544,2018-09-19,38.687,0.1447,Andrés Navarro,2018-09-20 08:28:35+00:00,2025-10-20 11:49:29.140436+00:00,No,No destacada,Yes,Percnon gibbesi,4-658--20180919-cangrejo2.webp,,Pere Abelló i Sala,,https://www.observadoresdelmar.es/Observations/410544,,,1
Crustacis Decàpodes,410580,2018-09-27,41.198,1.673,Pablo  Ruiz ,2018-09-28 07:38:46+00:00,2025-10-20 11:35:49.513193+00:00,No,No destacada,Yes,Eriphia verrucosa,4-605--20180927-captura de pantalla 2018-09-28 a las 7.33.53.webp,,Pere Abelló i Sala,,https://www.observadoresdelmar.es/Observations/410580,,,1
Crustacis Decàpodes,410581,2018-09-27,41.198,1.673,Pablo  Ruiz ,2018-09-28 07:41:32+00:00,2025-10-20 11:35:49.268266+00:00,No,No destacada,Yes,Eriphia verrucosa,4-605--20180927-captura de pantalla 2018-09-28 a las 7.35.20.webp,,Pere Abelló i Sala,,https://www.observadoresdelmar.es/Observations/410581,,,1
Crustacis Decàpodes,410605,2018-10-01,41.1982,1.6725,Pablo  Ruiz ,2018-10-01 13:38:30+00:00,2025-10-20 11:37:46.065089+00:00,No,No destacada,No,,4-99999--20181001-captura de pantalla 2018-10-01 a las 13.35.08.webp,,,,https://www.observadoresdelmar.es/Observations/410605,,,
Crustacis Decàpodes,410610,2018-09-30,39.536,2.3766,LENKA JUSKANICOVA,2018-10-01 18:54:45+00:00,2025-10-20 11:44:08.248035+00:00,No,No destacada,Yes,Gnathophyllum elegans,4-611--20180930-img_5645a.webp,"es tan dificil hacerle una foto, lo pillo cada noche ahora sale por la tarde pero es casi imposible sacarle la foto.",,,https://www.observadoresdelmar.es/Observations/410610,,,
Crustacis Decàpodes,410611,2018-09-28,39.528,2.4388,LENKA JUSKANICOVA,2018-10-01 19:10:48+00:00,2025-10-20 11:36:00.822988+00:00,No,No destacada,No,Stenopus spinosus,4-676--20180928-img_5066a.webp,en la cueva de Cala Fornells en 10 m es siempre más facil pillar esta especie paseando poe el fondo.,,,https://www.observadoresdelmar.es/Observations/410611,,,1
Crustacis Decàpodes,410613,2018-09-28,39.528,2.4388,LENKA JUSKANICOVA,2018-10-01 19:42:15+00:00,2025-10-20 11:37:46.512882+00:00,No,No destacada,No,Maja crispata,4-635--20180928-img_5158a.webp,,,,https://www.observadoresdelmar.es/Observations/410613,,,
Crustacis Decàpodes,410614,2018-09-29,39.528,2.4388,LENKA JUSKANICOVA,2018-10-01 19:52:03+00:00,2025-10-20 11:45:03.623751+00:00,No,No destacada,Yes,Percnon gibbesi,4-658--20180929-img_5346a.webp,siempre en la salida pillo esta especie en la poca profundidad de menos de 1 m.,Pere Abelló i Sala,,https://www.observadoresdelmar.es/Observations/410614,,,1
Crustacis Decàpodes,410616,2018-09-24,39.536,2.3766,LENKA JUSKANICOVA,2018-10-01 20:12:20+00:00,2025-10-20 11:38:27.481708+00:00,No,No destacada,No,Periclimenes scriptus,4-1282--20180924-img_4751a.webp,en su anemona dorada-  Condylactis aurantiaca en la profundidad de 32 m se a veces puede pillar un ejemplar casi invisible menos de 1 cm.,,,https://www.observadoresdelmar.es/Observations/410616,,,
Crustacis Decàpodes,410617,2018-09-24,39.536,2.3766,LENKA JUSKANICOVA,2018-10-01 20:23:19+00:00,2025-10-20 11:44:08.672507+00:00,No,No destacada,Yes,Processa,4-99999--20180924-img_4788a.webp,abajo de un baňador tirado en la arena en 32 m estuvieron estos juveniles gambitas deů tamaňo de unos mm.,,,https://www.observadoresdelmar.es/Observations/410617,,,2
Crustacis Decàpodes,410618,2018-09-24,39.536,2.3766,LENKA JUSKANICOVA,2018-10-01 20:28:21+00:00,2025-10-20 11:37:46.837412+00:00,No,No destacada,No,Galathea,4-893--20180924-img_4784a.webp,en la profundidad de 21 m abajo de un baňador tirado en la arena estuvieron 2 ejemplares joveniles de menos que 1 cm.,,,https://www.observadoresdelmar.es/Observations/410618,,,1
Crustacis Decàpodes,410619,2018-09-24,39.536,2.3766,LENKA JUSKANICOVA,2018-10-01 20:36:57+00:00,2025-10-20 11:37:47.240651+00:00,No,No destacada,No,Galathea,4-893--20180924-img_4793a.webp,el otro ejemplar juvenil de un poco diferente color- una linea más clara en el medio del cuerpo que el anterior que viven juntos abajo de un baňador tirado en la arena en 21 m.,,,https://www.observadoresdelmar.es/Observations/410619,,,1
Crustacis Decàpodes,410620,2018-09-24,39.536,2.3766,LENKA JUSKANICOVA,2018-10-01 20:55:57+00:00,2025-10-20 11:44:08.885974+00:00,No,No destacada,Yes,Percnon gibbesi,4-658--20180924-img_4846a.webp,"en la salida siempre veo al lado de la escalera un ejemplar grande en 20 cm de la profundidad en el mismo sitio, esta vez estuvieron más 2 ejemplares juveniles de muy pequeňo tamaňo con el.",,P.abelló: Gracias por la información sobre los juveniles!,https://www.observadoresdelmar.es/Observations/410620,,,1
Crustacis Decàpodes,410621,2018-09-23,39.536,2.3766,LENKA JUSKANICOVA,2018-10-01 21:02:45+00:00,2025-10-20 11:37:47.550304+00:00,No,No destacada,No,Periclimenes scriptus,4-1282--20180923-img_4512a.webp,en su anemona dorada en la arena en 21 m hago segimiento de este ejemplar transparente con el abdomen lleno de los huevos del tamaňo menos de 1 cm.,,,https://www.observadoresdelmar.es/Observations/410621,,,
Crustacis Decàpodes,410622,2018-09-23,39.536,2.3766,LENKA JUSKANICOVA,2018-10-01 21:09:24+00:00,2025-10-20 11:37:47.673902+00:00,No,No destacada,No,,4-99999--20180923-img_4531a.webp,abajo de un baňador tirado en la arena en 21 m estuvo escondidada esta gambita de unos mm.,,,https://www.observadoresdelmar.es/Observations/410622,,,
Crustacis Decàpodes,410623,2018-09-23,39.536,2.3766,LENKA JUSKANICOVA,2018-10-01 21:12:44+00:00,2025-10-20 11:37:47.793045+00:00,No,No destacada,No,,4-99999--20180923-img_4532a.webp,abajo de un baňador en la arena en 21 m estuvo paswando este ejemplar de unos mm.,,,https://www.observadoresdelmar.es/Observations/410623,,,
Crustacis Decàpodes,410624,2018-09-16,39.536,2.3766,LENKA JUSKANICOVA,2018-10-01 21:27:53+00:00,2025-10-20 11:37:53.468413+00:00,No,No destacada,No,Galathea,4-893--20180916-img_3541a.webp,"Por la primera vez abajo de un baňador tirado en la arena en 21 m he pillado dos juveniles con el poco diferente color de menos de 1 cm,",,,https://www.observadoresdelmar.es/Observations/410624,,,1
Crustacis Decàpodes,410625,2018-09-16,39.536,2.3766,LENKA JUSKANICOVA,2018-10-01 21:35:32+00:00,2025-10-20 11:44:09.417068+00:00,No,No destacada,Yes,Galathea bolivari,4-893--20180916-img_3603a.webp,"el otro ejemplar de un juvenil con una clara linea en su espalda diferente al primer  ejemplar escondido abajo de un baňador en la arenal en 21 m,",,,https://www.observadoresdelmar.es/Observations/410625,,,1
Crustacis Decàpodes,410626,2018-09-16,39.536,2.3766,LENKA JUSKANICOVA,2018-10-01 21:43:24+00:00,2025-10-20 11:44:09.804759+00:00,No,No destacada,Yes,Processa,4-99999--20180916-img_3587a.webp,las 8 gambitas que estan abajo de un baňador tirado en la arena en 21 m del tamaňo de unos mm.,,P.Abelló: De momento te la puedo validar a nivel de género: Processa. Hay algunas especies costeras y no tengo experiencia con todas ellas.,https://www.observadoresdelmar.es/Observations/410626,,,2
Crustacis Decàpodes,410627,2018-09-16,39.536,2.3766,LENKA JUSKANICOVA,2018-10-02 08:07:35+00:00,2025-10-20 11:37:53.743348+00:00,No,No destacada,No,Periclimenes aegylios,4-834--20180916-img_3635a.webp,hace dos aňos estuvo en esta anemona un ejemplar grande pero desapatrcio y ahora hay otro en la misma anemona en 7 m.De noche he visto los juveniles muy pequeňos pasear también alderedor de la anemona sobre la esponja.,,,https://www.observadoresdelmar.es/Observations/410627,,,
Crustacis Decàpodes,410633,2018-08-08,39.475,2.5212,LENKA JUSKANICOVA,2018-10-02 20:50:50+00:00,2025-10-20 11:44:10.142301+00:00,No,No destacada,Yes,Ilia nucleus,4-617--20180808-img_8876a.webp,ena muda en el fondo de 7m,,,https://www.observadoresdelmar.es/Observations/410633,,,
Crustacis Decàpodes,410635,2018-08-06,39.572,2.3103,LENKA JUSKANICOVA,2018-10-02 21:24:08+00:00,2025-10-20 11:45:08.373241+00:00,No,No destacada,Yes,Palinurus elephas,4-653--20180806-img_1901a.webp,En la profundidad de 31 m con las antenas del longitud como 8 cm,Jose Antonio Cuesta Mariscal,,https://www.observadoresdelmar.es/Observations/410635,,,
Crustacis Decàpodes,410636,2018-08-13,39.572,2.3103,LENKA JUSKANICOVA,2018-10-02 21:35:11+00:00,2025-10-20 11:44:13.682309+00:00,No,No destacada,Yes,Palinurus elephas,4-653--20180813-img_2767a.webp,el mismo ejemplar que pillé el  6.9. en la misma grieta en 31 m ahora un poco más fuera.,Jose Antonio Cuesta Mariscal,,https://www.observadoresdelmar.es/Observations/410636,,,
Crustacis Decàpodes,410637,2018-08-15,39.572,2.3103,LENKA JUSKANICOVA,2018-10-02 21:42:50+00:00,2025-10-20 11:49:26.814691+00:00,No,No destacada,Yes,Palinurus elephas,4-653--20180815-img_3294a.webp,un ejemplar juvenil en la profundidad de 28 m con las antenas de 4 cm largos.,Jose Antonio Cuesta Mariscal,,https://www.observadoresdelmar.es/Observations/410637,,,
Crustacis Decàpodes,410643,2018-05-23,39.536,2.3766,LENKA JUSKANICOVA,2018-10-04 20:09:42+00:00,2025-10-20 11:37:54.230262+00:00,No,No destacada,No,Maja crispata,4-635--20180523-img_3369aa.webp,,,,https://www.observadoresdelmar.es/Observations/410643,,,
Crustacis Decàpodes,410646,2018-05-25,39.536,2.3766,LENKA JUSKANICOVA,2018-10-04 20:48:56+00:00,2025-10-20 11:37:54.650502+00:00,No,No destacada,No,Dardanus calidus,4-602--20180525-img_3446a.webp,PROFUNDIDAD DE  9 M.,,,https://www.observadoresdelmar.es/Observations/410646,,,
Crustacis Decàpodes,410649,2018-05-26,39.462,2.4715,LENKA JUSKANICOVA,2018-10-04 21:14:09+00:00,2025-10-20 11:37:54.889573+00:00,No,No destacada,No,Dardanus calidus,4-602--20180526-img_3555a.webp,,,,https://www.observadoresdelmar.es/Observations/410649,,,
Crustacis Decàpodes,410653,2018-06-15,39.536,2.3766,LENKA JUSKANICOVA,2018-10-05 08:37:04+00:00,2025-10-20 11:37:55.153923+00:00,No,No destacada,No,Liocarcinus corrugatus,4-623--20180615-img_3982a.webp,Supongo que es un juvenil pillado de noche en la poca profundidad de 7 m en el fondo rocoso entre poseidonia.,,,https://www.observadoresdelmar.es/Observations/410653,,,
